# binIndex1	binCenter1	binIndex2	binCenter2	count
10	5.34719e-07	7	0.000469529	3.35363e+09
10	5.34719e-07	8	0.000577055	3.28105e+09
10	5.34719e-07	9	0.000709206	3.12442e+09
10	5.34719e-07	10	0.00087162	2.85735e+09
10	5.34719e-07	11	0.00107123	2.58231e+09
10	5.34719e-07	12	0.00131655	2.1248e+09
10	5.34719e-07	13	0.00161805	1.76718e+09
10	5.34719e-07	14	0.0019886	1.74613e+09
10	5.34719e-07	15	0.00244401	1.66958e+09
10	5.34719e-07	16	0.0030037	1.29111e+09
10	5.34719e-07	17	0.00369158	1.10284e+09
10	5.34719e-07	18	0.00453698	1.02392e+09
10	5.34719e-07	19	0.00557599	6.43785e+08
10	5.34719e-07	20	0.00685294	4.43132e+08
10	5.34719e-07	21	0.00842232	3.44951e+08
10	5.34719e-07	22	0.0103511	2.04234e+08
10	5.34719e-07	23	0.0127216	1.00352e+08
10	5.34719e-07	24	0.015635	3.95191e+07
10	5.34719e-07	25	0.0192155	7.85044e+06
10	5.34719e-07	26	0.023616	863202
10	5.34719e-07	27	0.0290243	88066.9
10	5.34719e-07	28	0.0356711	0
10	5.34719e-07	29	0.0438401	0
10	5.34719e-07	30	0.0538799	0
10	5.34719e-07	31	0.0662189	0
10	5.34719e-07	32	0.0813836	0
10	5.34719e-07	33	0.100021	0
10	5.34719e-07	34	0.122927	0
10	5.34719e-07	35	0.151078	0
10	5.34719e-07	36	0.185676	0
10	5.34719e-07	37	0.228198	0
10	5.34719e-07	38	0.280457	0
10	5.34719e-07	39	0.344684	0
11	6.27294e-07	0	0.000110861	3.69348e+09
11	6.27294e-07	1	0.000136249	3.4125e+09
11	6.27294e-07	2	0.000167451	3.29702e+09
11	6.27294e-07	3	0.000205799	2.9279e+09
11	6.27294e-07	4	0.000252928	2.86274e+09
11	6.27294e-07	5	0.000310851	2.79171e+09
11	6.27294e-07	6	0.000382039	2.84154e+09
11	6.27294e-07	7	0.000469529	2.76523e+09
11	6.27294e-07	8	0.000577055	2.50869e+09
11	6.27294e-07	9	0.000709206	2.36418e+09
11	6.27294e-07	10	0.00087162	2.29433e+09
11	6.27294e-07	11	0.00107123	2.14747e+09
11	6.27294e-07	12	0.00131655	1.85073e+09
11	6.27294e-07	13	0.00161805	1.56711e+09
11	6.27294e-07	14	0.0019886	1.39131e+09
11	6.27294e-07	15	0.00244401	1.32711e+09
11	6.27294e-07	16	0.0030037	1.23374e+09
11	6.27294e-07	17	0.00369158	8.52041e+08
11	6.27294e-07	18	0.00453698	7.93862e+08
11	6.27294e-07	19	0.00557599	7.06014e+08
11	6.27294e-07	20	0.00685294	3.90633e+08
11	6.27294e-07	21	0.00842232	2.78457e+08
11	6.27294e-07	22	0.0103511	1.94548e+08
11	6.27294e-07	23	0.0127216	1.10155e+08
11	6.27294e-07	24	0.015635	4.72705e+07
11	6.27294e-07	25	0.0192155	1.31934e+07
11	6.27294e-07	26	0.023616	1.83009e+06
11	6.27294e-07	27	0.0290243	120084
11	6.27294e-07	28	0.0356711	28351.3
11	6.27294e-07	29	0.0438401	0
11	6.27294e-07	30	0.0538799	0
11	6.27294e-07	31	0.0662189	0
11	6.27294e-07	32	0.0813836	0
11	6.27294e-07	33	0.100021	0
11	6.27294e-07	34	0.122927	0
11	6.27294e-07	35	0.151078	0
11	6.27294e-07	36	0.185676	0
11	6.27294e-07	37	0.228198	0
11	6.27294e-07	38	0.280457	0
11	6.27294e-07	39	0.344684	0
12	7.35896e-07	0	0.000110861	2.97751e+09
12	7.35896e-07	1	0.000136249	2.66196e+09
12	7.35896e-07	2	0.000167451	2.37269e+09
12	7.35896e-07	3	0.000205799	2.26255e+09
12	7.35896e-07	4	0.000252928	2.23558e+09
12	7.35896e-07	5	0.000310851	2.2252e+09
12	7.35896e-07	6	0.000382039	2.15897e+09
12	7.35896e-07	7	0.000469529	2.12896e+09
12	7.35896e-07	8	0.000577055	1.99888e+09
12	7.35896e-07	9	0.000709206	1.83036e+09
12	7.35896e-07	10	0.00087162	1.74677e+09
12	7.35896e-07	11	0.00107123	1.76096e+09
12	7.35896e-07	12	0.00131655	1.56668e+09
12	7.35896e-07	13	0.00161805	1.32036e+09
12	7.35896e-07	14	0.0019886	1.0978e+09
12	7.35896e-07	15	0.00244401	1.00104e+09
12	7.35896e-07	16	0.0030037	1.0298e+09
12	7.35896e-07	17	0.00369158	8.51641e+08
12	7.35896e-07	18	0.00453698	6.02487e+08
12	7.35896e-07	19	0.00557599	5.66358e+08
12	7.35896e-07	20	0.00685294	4.52295e+08
12	7.35896e-07	21	0.00842232	2.32092e+08
12	7.35896e-07	22	0.0103511	1.85115e+08
12	7.35896e-07	23	0.0127216	1.12953e+08
12	7.35896e-07	24	0.015635	5.55058e+07
12	7.35896e-07	25	0.0192155	1.74259e+07
12	7.35896e-07	26	0.023616	3.44074e+06
12	7.35896e-07	27	0.0290243	259921
12	7.35896e-07	28	0.0356711	11221.6
12	7.35896e-07	29	0.0438401	0
12	7.35896e-07	30	0.0538799	0
12	7.35896e-07	31	0.0662189	0
12	7.35896e-07	32	0.0813836	0
12	7.35896e-07	33	0.100021	0
12	7.35896e-07	34	0.122927	0
12	7.35896e-07	35	0.151078	0
12	7.35896e-07	36	0.185676	0
12	7.35896e-07	37	0.228198	0
12	7.35896e-07	38	0.280457	0
12	7.35896e-07	39	0.344684	0
13	8.633e-07	0	0.000110861	2.26527e+09
13	8.633e-07	1	0.000136249	2.04384e+09
13	8.633e-07	2	0.000167451	2.03803e+09
13	8.633e-07	3	0.000205799	1.84654e+09
13	8.633e-07	4	0.000252928	1.79141e+09
13	8.633e-07	5	0.000310851	1.8986e+09
13	8.633e-07	6	0.000382039	1.59089e+09
13	8.633e-07	7	0.000469529	1.67322e+09
13	8.633e-07	8	0.000577055	1.74504e+09
13	8.633e-07	9	0.000709206	1.54529e+09
13	8.633e-07	10	0.00087162	1.3197e+09
13	8.633e-07	11	0.00107123	1.3565e+09
13	8.633e-07	12	0.00131655	1.32033e+09
13	8.633e-07	13	0.00161805	1.12244e+09
13	8.633e-07	14	0.0019886	9.33137e+08
13	8.633e-07	15	0.00244401	8.11952e+08
13	8.633e-07	16	0.0030037	7.48697e+08
13	8.633e-07	17	0.00369158	7.3986e+08
13	8.633e-07	18	0.00453698	5.54932e+08
13	8.633e-07	19	0.00557599	4.12667e+08
13	8.633e-07	20	0.00685294	4.0436e+08
13	8.633e-07	21	0.00842232	2.73292e+08
13	8.633e-07	22	0.0103511	1.47045e+08
13	8.633e-07	23	0.0127216	1.12257e+08
13	8.633e-07	24	0.015635	5.56089e+07
13	8.633e-07	25	0.0192155	2.29769e+07
13	8.633e-07	26	0.023616	5.86748e+06
13	8.633e-07	27	0.0290243	680599
13	8.633e-07	28	0.0356711	23144.2
13	8.633e-07	29	0.0438401	10399.1
13	8.633e-07	30	0.0538799	0
13	8.633e-07	31	0.0662189	0
13	8.633e-07	32	0.0813836	0
13	8.633e-07	33	0.100021	0
13	8.633e-07	34	0.122927	0
13	8.633e-07	35	0.151078	0
13	8.633e-07	36	0.185676	0
13	8.633e-07	37	0.228198	0
13	8.633e-07	38	0.280457	0
13	8.633e-07	39	0.344684	0
14	1.01276e-06	0	0.000110861	1.98004e+09
14	1.01276e-06	1	0.000136249	1.74391e+09
14	1.01276e-06	2	0.000167451	1.62982e+09
14	1.01276e-06	3	0.000205799	1.56726e+09
14	1.01276e-06	4	0.000252928	1.33905e+09
14	1.01276e-06	5	0.000310851	1.44935e+09
14	1.01276e-06	6	0.000382039	1.44233e+09
14	1.01276e-06	7	0.000469529	1.2976e+09
14	1.01276e-06	8	0.000577055	1.28576e+09
14	1.01276e-06	9	0.000709206	1.33057e+09
14	1.01276e-06	10	0.00087162	1.08151e+09
14	1.01276e-06	11	0.00107123	9.9865e+08
14	1.01276e-06	12	0.00131655	1.03252e+09
14	1.01276e-06	13	0.00161805	9.88557e+08
14	1.01276e-06	14	0.0019886	8.05474e+08
14	1.01276e-06	15	0.00244401	6.59116e+08
14	1.01276e-06	16	0.0030037	5.85191e+08
14	1.01276e-06	17	0.00369158	5.56118e+08
14	1.01276e-06	18	0.00453698	5.22449e+08
14	1.01276e-06	19	0.00557599	3.64122e+08
14	1.01276e-06	20	0.00685294	2.91589e+08
14	1.01276e-06	21	0.00842232	2.77612e+08
14	1.01276e-06	22	0.0103511	1.58847e+08
14	1.01276e-06	23	0.0127216	9.31645e+07
14	1.01276e-06	24	0.015635	6.13864e+07
