0.00108536	0.608774	0.0027689
0.00127857	0.605005	0.00255984
0.00150617	0.603532	0.00234894
0.00177429	0.600039	0.00215501
0.00209014	0.594785	0.00196446
0.00246221	0.593249	0.00182631
0.00290052	0.584359	0.00165419
0.00341685	0.577511	0.00151467
0.00402509	0.570062	0.00138372
0.00474161	0.557827	0.00125871
0.00558568	0.544981	0.00114077
0.00658	0.530172	0.00103615
0.00775133	0.502544	0.000918243
0.00913116	0.456715	0.000791535
0.0107566	0.39787	0.000665183
0.0126715	0.421595	0.000661864
0.0149271	0.444709	0.000652492
0.0175844	0.470192	0.000645299
0.0207146	0.496454	0.00063775
0.0244021	0.523173	0.000630285
0.028746	0.553555	0.000624088
0.0338631	0.582869	0.000615952
0.0398912	0.613044	0.000608028
0.0469923	0.646302	0.000600026
0.0553576	0.681122	0.000593456
0.065212	0.713945	0.000583743
0.0768205	0.749715	0.000575454
0.0904956	0.786557	0.000566519
0.106605	0.82167	0.000556807
0.125582	0.860262	0.00054818
0.147937	0.898877	0.000538646
0.174272	0.938625	0.000529155
0.205295	0.977489	0.000519796
0.24184	1.01543	0.000508822
0.284891	1.05354	0.000498474
0.335605	1.09113	0.000487975
0.395347	1.12769	0.000477002
0.465724	1.16046	0.000465497
0.548628	1.19171	0.0004538
0.646291	1.21928	0.000441611
0.76134	1.24162	0.000428958
0.896868	1.25629	0.000415147
1.05652	1.26355	0.000400884
1.2446	1.25911	0.000385306
1.46615	1.23959	0.00036845
1.72715	1.19979	0.000349048
2.0346	1.1318	0.00032718
2.39679	1.02392	0.000300915
2.82344	0.849627	0.000267449
3.32605	0.548015	0.000241097
