# binIndex1	binCenter1	binIndex2	binCenter2	count
12	1.48509e-05	26	-0.0280749	0.13773
12	1.48509e-05	27	-0.0147147	0.190768
12	1.48509e-05	28	-0.00135454	0.183011
12	1.48509e-05	29	0.0120056	0.194013
12	1.48509e-05	30	0.0253658	0.152855
12	1.48509e-05	31	0.038726	0.06707
12	1.48509e-05	32	0.0520861	0.0124632
12	1.48509e-05	33	0.0654463	0.00139353
12	1.48509e-05	34	0.0788065	0.000199513
12	1.48509e-05	35	0.0921666	3.2448e-05
12	1.48509e-05	36	0.105527	8.91411e-06
12	1.48509e-05	37	0.118887	2.18812e-06
12	1.48509e-05	38	0.132247	1.11077e-06
12	1.48509e-05	39	0.145607	1.11135e-06
12	1.48509e-05	40	0.158967	1.11995e-06
12	1.48509e-05	41	0.172328	0
12	1.48509e-05	42	0.185688	0
12	1.48509e-05	43	0.199048	0
12	1.48509e-05	44	0.212408	0
12	1.48509e-05	45	0.225768	0
12	1.48509e-05	46	0.239128	0
12	1.48509e-05	47	0.252489	0
12	1.48509e-05	48	0.265849	0
12	1.48509e-05	49	0.279209	2.8863e-06
13	1.6039e-05	0	-0.375439	0
13	1.6039e-05	1	-0.362079	0
13	1.6039e-05	2	-0.348719	0
13	1.6039e-05	3	-0.335359	0
13	1.6039e-05	4	-0.321999	0
13	1.6039e-05	5	-0.308638	0
13	1.6039e-05	6	-0.295278	0
13	1.6039e-05	7	-0.281918	0
13	1.6039e-05	8	-0.268558	0
13	1.6039e-05	9	-0.255198	0
13	1.6039e-05	10	-0.241838	0
13	1.6039e-05	11	-0.228477	0
13	1.6039e-05	12	-0.215117	0
13	1.6039e-05	13	-0.201757	0
13	1.6039e-05	14	-0.188397	0
13	1.6039e-05	15	-0.175037	0
13	1.6039e-05	16	-0.161677	0
13	1.6039e-05	17	-0.148316	1.20021e-06
13	1.6039e-05	18	-0.134956	1.16745e-06
13	1.6039e-05	19	-0.121596	1.20637e-06
13	1.6039e-05	20	-0.108236	7.13425e-06
13	1.6039e-05	21	-0.0948757	1.40804e-05
13	1.6039e-05	22	-0.0815155	0.000147028
13	1.6039e-05	23	-0.0681554	0.00106929
13	1.6039e-05	24	-0.0547952	0.0101023
13	1.6039e-05	25	-0.041435	0.0570693
13	1.6039e-05	26	-0.0280749	0.135811
13	1.6039e-05	27	-0.0147147	0.185608
13	1.6039e-05	28	-0.00135454	0.181864
13	1.6039e-05	29	0.0120056	0.190207
13	1.6039e-05	30	0.0253658	0.146875
13	1.6039e-05	31	0.038726	0.0732417
13	1.6039e-05	32	0.0520861	0.0160354
13	1.6039e-05	33	0.0654463	0.00168437
13	1.6039e-05	34	0.0788065	0.000210626
13	1.6039e-05	35	0.0921666	3.19938e-05
13	1.6039e-05	36	0.105527	8.39247e-06
13	1.6039e-05	37	0.118887	4.8115e-06
13	1.6039e-05	38	0.132247	2.40768e-06
13	1.6039e-05	39	0.145607	1.20073e-06
13	1.6039e-05	40	0.158967	0
13	1.6039e-05	41	0.172328	0
13	1.6039e-05	42	0.185688	1.60323e-06
13	1.6039e-05	43	0.199048	0
13	1.6039e-05	44	0.212408	0
13	1.6039e-05	45	0.225768	0
13	1.6039e-05	46	0.239128	0
13	1.6039e-05	47	0.252489	0
13	1.6039e-05	48	0.265849	0
13	1.6039e-05	49	0.279209	0
14	1.72271e-05	0	-0.375439	0
14	1.72271e-05	1	-0.362079	0
14	1.72271e-05	2	-0.348719	0
14	1.72271e-05	3	-0.335359	0
14	1.72271e-05	4	-0.321999	0
14	1.72271e-05	5	-0.308638	0
14	1.72271e-05	6	-0.295278	0
14	1.72271e-05	7	-0.281918	0
14	1.72271e-05	8	-0.268558	0
14	1.72271e-05	9	-0.255198	0
14	1.72271e-05	10	-0.241838	0
14	1.72271e-05	11	-0.228477	0
14	1.72271e-05	12	-0.215117	0
14	1.72271e-05	13	-0.201757	0
14	1.72271e-05	14	-0.188397	0
14	1.72271e-05	15	-0.175037	1.32445e-06
14	1.72271e-05	16	-0.161677	1.31512e-06
14	1.72271e-05	17	-0.148316	2.59163e-06
14	1.72271e-05	18	-0.134956	5.22066e-06
14	1.72271e-05	19	-0.121596	1.17679e-05
14	1.72271e-05	20	-0.108236	7.8497e-06
14	1.72271e-05	21	-0.0948757	2.97241e-05
14	1.72271e-05	22	-0.0815155	0.000185468
14	1.72271e-05	23	-0.0681554	0.00128796
14	1.72271e-05	24	-0.0547952	0.0123536
14	1.72271e-05	25	-0.041435	0.0622627
14	1.72271e-05	26	-0.0280749	0.130097
14	1.72271e-05	27	-0.0147147	0.183879
14	1.72271e-05	28	-0.00135454	0.181698
14	1.72271e-05	29	0.0120056	0.188772
14	1.72271e-05	30	0.0253658	0.139139
14	1.72271e-05	31	0.038726	0.0779624
14	1.72271e-05	32	0.0520861	0.0199499
14	1.72271e-05	33	0.0654463	0.0019942
14	1.72271e-05	34	0.0788065	0.000282357
14	1.72271e-05	35	0.0921666	5.1688e-05
14	1.72271e-05	36	0.105527	1.30242e-05
14	1.72271e-05	37	0.118887	2.61969e-06
14	1.72271e-05	38	0.132247	3.9298e-06
14	1.72271e-05	39	0.145607	2.61969e-06
14	1.72271e-05	40	0.158967	0
14	1.72271e-05	41	0.172328	1.30985e-06
14	1.72271e-05	42	0.185688	0
14	1.72271e-05	43	0.199048	0
14	1.72271e-05	44	0.212408	1.30318e-06
14	1.72271e-05	45	0.225768	0
14	1.72271e-05	46	0.239128	0
14	1.72271e-05	47	0.252489	0
14	1.72271e-05	48	0.265849	0
14	1.72271e-05	49	0.279209	0
15	1.84151e-05	0	-0.375439	0
15	1.84151e-05	1	-0.362079	0
15	1.84151e-05	2	-0.348719	0
15	1.84151e-05	3	-0.335359	0
15	1.84151e-05	4	-0.321999	0
15	1.84151e-05	5	-0.308638	0
15	1.84151e-05	6	-0.295278	0
15	1.84151e-05	7	-0.281918	0
15	1.84151e-05	8	-0.268558	0
15	1.84151e-05	9	-0.255198	0
15	1.84151e-05	10	-0.241838	0
15	1.84151e-05	11	-0.228477	0
15	1.84151e-05	12	-0.215117	0
15	1.84151e-05	13	-0.201757	0
15	1.84151e-05	14	-0.188397	0
15	1.84151e-05	15	-0.175037	0
15	1.84151e-05	16	-0.161677	0
15	1.84151e-05	17	-0.148316	0
15	1.84151e-05	18	-0.134956	2.89991e-06
15	1.84151e-05	19	-0.121596	1.42804e-06
15	1.84151e-05	20	-0.108236	1.28024e-05
15	1.84151e-05	21	-0.0948757	2.42885e-05
15	1.84151e-05	22	-0.0815155	0.000186368
15	1.84151e-05	23	-0.0681554	0.00163938
15	1.84151e-05	24	-0.0547952	0.0144421
15	1.84151e-05	25	-0.041435	0.0636384
15	1.84151e-05	26	-0.0280749	0.123694
15	1.84151e-05	27	-0.0147147	0.182245
15	1.84151e-05	28	-0.00135454	0.192071
15	1.84151e-05	29	0.0120056	0.188483
15	1.84151e-05	30	0.0253658	0.130326
15	1.84151e-05	31	0.038726	0.0777704
15	1.84151e-05	32	0.0520861	0.0223776
15	1.84151e-05	33	0.0654463	0.00267414
15	1.84151e-05	34	0.0788065	0.000321023
15	1.84151e-05	35	0.0921666	6.017e-05
15	1.84151e-05	36	0.105527	1.57672e-05
15	1.84151e-05	37	0.118887	5.71578e-06
15	1.84151e-05	38	0.132247	2.90254e-06
15	1.84151e-05	39	0.145607	2.85411e-06
15	1.84151e-05	40	0.158967	0
15	1.84151e-05	41	0.172328	0
15	1.84151e-05	42	0.185688	0
15	1.84151e-05	43	0.199048	0
15	1.84151e-05	44	0.212408	1.44743e-06
15	1.84151e-05	45	0.225768	0
15	1.84151e-05	46	0.239128	0
15	1.84151e-05	47	0.252489	1.44648e-06
15	1.84151e-05	48	0.265849	0
15	1.84151e-05	49	0.279209	0
16	1.96032e-05	0	-0.375439	0
16	1.96032e-05	1	-0.362079	0
16	1.96032e-05	2	-0.348719	0
16	1.96032e-05	3	-0.335359	0
16	1.96032e-05	4	-0.321999	0
16	1.96032e-05	5	-0.308638	0
16	1.96032e-05	6	-0.295278	0
16	1.96032e-05	7	-0.281918	0
16	1.96032e-05	8	-0.268558	0
16	1.96032e-05	9	-0.255198	0
16	1.96032e-05	10	-0.241838	0
16	1.96032e-05	11	-0.228477	0
16	1.96032e-05	12	-0.215117	0
16	1.96032e-05	13	-0.201757	0
16	1.96032e-05	14	-0.188397	0
16	1.96032e-05	15	-0.175037	0
16	1.96032e-05	16	-0.161677	1.6073e-06
16	1.96032e-05	17	-0.148316	0
16	1.96032e-05	18	-0.134956	4.86683e-06
16	1.96032e-05	19	-0.121596	4.94672e-06
16	1.96032e-05	20	-0.108236	1.96264e-05
16	1.96032e-05	21	-0.0948757	3.45726e-05
16	1.96032e-05	22	-0.0815155	0.000238471
16	1.96032e-05	23	-0.0681554	0.00201336
16	1.96032e-05	24	-0.0547952	0.0163402
16	1.96032e-05	25	-0.041435	0.0655099
16	1.96032e-05	26	-0.0280749	0.115121
16	1.96032e-05	27	-0.0147147	0.183204
16	1.96032e-05	28	-0.00135454	0.198552
16	1.96032e-05	29	0.0120056	0.191549
16	1.96032e-05	30	0.0253658	0.125371
16	1.96032e-05	31	0.038726	0.0752839
16	1.96032e-05	32	0.0520861	0.0232864
16	1.96032e-05	33	0.0654463	0.00302963
16	1.96032e-05	34	0.0788065	0.000350351
16	1.96032e-05	35	0.0921666	5.23356e-05
16	1.96032e-05	36	0.105527	1.78942e-05
16	1.96032e-05	37	0.118887	6.54265e-06
16	1.96032e-05	38	0.132247	3.28762e-06
16	1.96032e-05	39	0.145607	0
16	1.96032e-05	40	0.158967	1.6577e-06
16	1.96032e-05	41	0.172328	0
16	1.96032e-05	42	0.185688	0
16	1.96032e-05	43	0.199048	1.66269e-06
16	1.96032e-05	44	0.212408	0
16	1.96032e-05	45	0.225768	0
16	1.96032e-05	46	0.239128	1.64413e-06
16	1.96032e-05	47	0.252489	0
16	1.96032e-05	48	0.265849	0
16	1.96032e-05	49	0.279209	0
17	2.07913e-05	0	-0.375439	0
17	2.07913e-05	1	-0.362079	2.51866e-06
17	2.07913e-05	2	-0.348719	0
17	2.07913e-05	3	-0.335359	0
17	2.07913e-05	4	-0.321999	0
17	2.07913e-05	5	-0.308638	0
17	2.07913e-05	6	-0.295278	0
17	2.07913e-05	7	-0.281918	0
17	2.07913e-05	8	-0.268558	0
17	2.07913e-05	9	-0.255198	0
17	2.07913e-05	10	-0.241838	0
17	2.07913e-05	11	-0.228477	0
17	2.07913e-05	12	-0.215117	0
17	2.07913e-05	13	-0.201757	0
17	2.07913e-05	14	-0.188397	1.91925e-06
17	2.07913e-05	15	-0.175037	0
17	2.07913e-05	16	-0.161677	0
17	2.07913e-05	17	-0.148316	0
17	2.07913e-05	18	-0.134956	3.83308e-06
17	2.07913e-05	19	-0.121596	7.54752e-06
17	2.07913e-05	20	-0.108236	7.58527e-06
17	2.07913e-05	21	-0.0948757	3.99761e-05
17	2.07913e-05	22	-0.0815155	0.000255346
17	2.07913e-05	23	-0.0681554	0.00251368
17	2.07913e-05	24	-0.0547952	0.0174971
17	2.07913e-05	25	-0.041435	0.0644757
17	2.07913e-05	26	-0.0280749	0.108324
17	2.07913e-05	27	-0.0147147	0.184558
17	2.07913e-05	28	-0.00135454	0.208791
17	2.07913e-05	29	0.0120056	0.197676
17	2.07913e-05	30	0.0253658	0.118643
17	2.07913e-05	31	0.038726	0.0696609
17	2.07913e-05	32	0.0520861	0.0235853
17	2.07913e-05	33	0.0654463	0.00342381
17	2.07913e-05	34	0.0788065	0.000425004
17	2.07913e-05	35	0.0921666	7.04542e-05
17	2.07913e-05	36	0.105527	1.8912e-05
17	2.07913e-05	37	0.118887	7.46208e-06
17	2.07913e-05	38	0.132247	1.84711e-06
17	2.07913e-05	39	0.145607	1.90514e-06
17	2.07913e-05	40	0.158967	0
17	2.07913e-05	41	0.172328	1.90514e-06
17	2.07913e-05	42	0.185688	1.90086e-06
17	2.07913e-05	43	0.199048	1.90651e-06
17	2.07913e-05	44	0.212408	1.9136e-06
17	2.07913e-05	45	0.225768	0
17	2.07913e-05	46	0.239128	0
17	2.07913e-05	47	0.252489	0
17	2.07913e-05	48	0.265849	0
17	2.07913e-05	49	0.279209	0
18	2.19793e-05	0	-0.375439	2.85988e-06
18	2.19793e-05	1	-0.362079	0
18	2.19793e-05	2	-0.348719	0
18	2.19793e-05	3	-0.335359	0
18	2.19793e-05	4	-0.321999	0
18	2.19793e-05	5	-0.308638	0
18	2.19793e-05	6	-0.295278	0
18	2.19793e-05	7	-0.281918	0
18	2.19793e-05	8	-0.268558	0
18	2.19793e-05	9	-0.255198	0
18	2.19793e-05	10	-0.241838	0
18	2.19793e-05	11	-0.228477	0
18	2.19793e-05	12	-0.215117	0
18	2.19793e-05	13	-0.201757	0
18	2.19793e-05	14	-0.188397	0
18	2.19793e-05	15	-0.175037	0
18	2.19793e-05	16	-0.161677	0
18	2.19793e-05	17	-0.148316	0
18	2.19793e-05	18	-0.134956	0
18	2.19793e-05	19	-0.121596	0
18	2.19793e-05	20	-0.108236	1.11364e-05
18	2.19793e-05	21	-0.0948757	4.24497e-05
18	2.19793e-05	22	-0.0815155	0.000321139
18	2.19793e-05	23	-0.0681554	0.00316845
18	2.19793e-05	24	-0.0547952	0.0182311
18	2.19793e-05	25	-0.041435	0.0574376
18	2.19793e-05	26	-0.0280749	0.102371
18	2.19793e-05	27	-0.0147147	0.189561
18	2.19793e-05	28	-0.00135454	0.218055
18	2.19793e-05	29	0.0120056	0.205128
18	2.19793e-05	30	0.0253658	0.112658
18	2.19793e-05	31	0.038726	0.0635916
18	2.19793e-05	32	0.0520861	0.0247544
18	2.19793e-05	33	0.0654463	0.00395967
18	2.19793e-05	34	0.0788065	0.000584117
18	2.19793e-05	35	0.0921666	8.75612e-05
18	2.19793e-05	36	0.105527	1.78987e-05
18	2.19793e-05	37	0.118887	4.38481e-06
18	2.19793e-05	38	0.132247	0
18	2.19793e-05	39	0.145607	2.24402e-06
18	2.19793e-05	40	0.158967	2.24482e-06
18	2.19793e-05	41	0.172328	2.20273e-06
18	2.19793e-05	42	0.185688	2.24409e-06
18	2.19793e-05	43	0.199048	4.48891e-06
18	2.19793e-05	44	0.212408	0
18	2.19793e-05	45	0.225768	0
18	2.19793e-05	46	0.239128	0
18	2.19793e-05	47	0.252489	0
18	2.19793e-05	48	0.265849	0
18	2.19793e-05	49	0.279209	0
19	2.31674e-05	0	-0.375439	0
19	2.31674e-05	1	-0.362079	0
19	2.31674e-05	2	-0.348719	0
19	2.31674e-05	3	-0.335359	0
19	2.31674e-05	4	-0.321999	0
19	2.31674e-05	5	-0.308638	0
19	2.31674e-05	6	-0.295278	0
19	2.31674e-05	7	-0.281918	0
19	2.31674e-05	8	-0.268558	0
19	2.31674e-05	9	-0.255198	0
19	2.31674e-05	10	-0.241838	0
19	2.31674e-05	11	-0.228477	0
19	2.31674e-05	12	-0.215117	0
19	2.31674e-05	13	-0.201757	0
19	2.31674e-05	14	-0.188397	0
19	2.31674e-05	15	-0.175037	0
19	2.31674e-05	16	-0.161677	0
19	2.31674e-05	17	-0.148316	0
19	2.31674e-05	18	-0.134956	0
19	2.31674e-05	19	-0.121596	1.3208e-05
19	2.31674e-05	20	-0.108236	2.67696e-06
19	2.31674e-05	21	-0.0948757	3.48737e-05
19	2.31674e-05	22	-0.0815155	0.000428614
19	2.31674e-05	23	-0.0681554	0.00370098
19	2.31674e-05	24	-0.0547952	0.017839
19	2.31674e-05	25	-0.041435	0.0489225
19	2.31674e-05	26	-0.0280749	0.0933507
19	2.31674e-05	27	-0.0147147	0.19611
19	2.31674e-05	28	-0.00135454	0.23412
19	2.31674e-05	29	0.0120056	0.210119
19	2.31674e-05	30	0.0253658	0.10714
19	2.31674e-05	31	0.038726	0.0576217
19	2.31674e-05	32	0.0520861	0.0246808
19	2.31674e-05	33	0.0654463	0.00493559
19	2.31674e-05	34	0.0788065	0.000843369
19	2.31674e-05	35	0.0921666	9.65355e-05
19	2.31674e-05	36	0.105527	1.87529e-05
19	2.31674e-05	37	0.118887	5.34895e-06
19	2.31674e-05	38	0.132247	2.67692e-06
19	2.31674e-05	39	0.145607	2.6943e-06
19	2.31674e-05	40	0.158967	8.02668e-06
19	2.31674e-05	41	0.172328	0
19	2.31674e-05	42	0.185688	0
19	2.31674e-05	43	0.199048	0
19	2.31674e-05	44	0.212408	2.67692e-06
19	2.31674e-05	45	0.225768	0
19	2.31674e-05	46	0.239128	0
19	2.31674e-05	47	0.252489	0
19	2.31674e-05	48	0.265849	0
19	2.31674e-05	49	0.279209	0
20	2.43555e-05	0	-0.375439	0
20	2.43555e-05	1	-0.362079	0
20	2.43555e-05	2	-0.348719	0
20	2.43555e-05	3	-0.335359	0
20	2.43555e-05	4	-0.321999	0
20	2.43555e-05	5	-0.308638	0
20	2.43555e-05	6	-0.295278	0
20	2.43555e-05	7	-0.281918	0
20	2.43555e-05	8	-0.268558	3.21194e-06
20	2.43555e-05	9	-0.255198	0
20	2.43555e-05	10	-0.241838	0
20	2.43555e-05	11	-0.228477	0
20	2.43555e-05	12	-0.215117	0
20	2.43555e-05	13	-0.201757	0
20	2.43555e-05	14	-0.188397	0
20	2.43555e-05	15	-0.175037	0
20	2.43555e-05	16	-0.161677	3.21942e-06
20	2.43555e-05	17	-0.148316	0
20	2.43555e-05	18	-0.134956	0
20	2.43555e-05	19	-0.121596	3.19314e-06
20	2.43555e-05	20	-0.108236	9.70252e-06
20	2.43555e-05	21	-0.0948757	4.19256e-05
20	2.43555e-05	22	-0.0815155	0.000426449
20	2.43555e-05	23	-0.0681554	0.00403364
20	2.43555e-05	24	-0.0547952	0.0175687
20	2.43555e-05	25	-0.041435	0.0418711
20	2.43555e-05	26	-0.0280749	0.0864966
20	2.43555e-05	27	-0.0147147	0.197341
20	2.43555e-05	28	-0.00135454	0.247895
20	2.43555e-05	29	0.0120056	0.215035
20	2.43555e-05	30	0.0253658	0.105008
20	2.43555e-05	31	0.038726	0.0535557
20	2.43555e-05	32	0.0520861	0.0246384
20	2.43555e-05	33	0.0654463	0.00499643
20	2.43555e-05	34	0.0788065	0.000923561
20	2.43555e-05	35	0.0921666	8.07405e-05
20	2.43555e-05	36	0.105527	3.87363e-05
20	2.43555e-05	37	0.118887	9.65405e-06
20	2.43555e-05	38	0.132247	6.47927e-06
20	2.43555e-05	39	0.145607	0
20	2.43555e-05	40	0.158967	3.22816e-06
20	2.43555e-05	41	0.172328	3.24195e-06
20	2.43555e-05	42	0.185688	3.23027e-06
20	2.43555e-05	43	0.199048	0
20	2.43555e-05	44	0.212408	3.22816e-06
20	2.43555e-05	45	0.225768	0
20	2.43555e-05	46	0.239128	0
20	2.43555e-05	47	0.252489	0
20	2.43555e-05	48	0.265849	0
20	2.43555e-05	49	0.279209	0
21	2.55436e-05	0	-0.375439	0
21	2.55436e-05	1	-0.362079	0
21	2.55436e-05	2	-0.348719	0
21	2.55436e-05	3	-0.335359	0
21	2.55436e-05	4	-0.321999	0
21	2.55436e-05	5	-0.308638	0
21	2.55436e-05	6	-0.295278	0
21	2.55436e-05	7	-0.281918	0
21	2.55436e-05	8	-0.268558	0
21	2.55436e-05	9	-0.255198	0
21	2.55436e-05	10	-0.241838	0
21	2.55436e-05	11	-0.228477	0
21	2.55436e-05	12	-0.215117	0
21	2.55436e-05	13	-0.201757	0
21	2.55436e-05	14	-0.188397	0
21	2.55436e-05	15	-0.175037	0
21	2.55436e-05	16	-0.161677	0
21	2.55436e-05	17	-0.148316	0
21	2.55436e-05	18	-0.134956	0
21	2.55436e-05	19	-0.121596	0
21	2.55436e-05	20	-0.108236	2.76209e-05
21	2.55436e-05	21	-0.0948757	4.33928e-05
21	2.55436e-05	22	-0.0815155	0.000426446
21	2.55436e-05	23	-0.0681554	0.00472724
21	2.55436e-05	24	-0.0547952	0.0191262
21	2.55436e-05	25	-0.041435	0.0374329
21	2.55436e-05	26	-0.0280749	0.078527
21	2.55436e-05	27	-0.0147147	0.199749
21	2.55436e-05	28	-0.00135454	0.259576
21	2.55436e-05	29	0.0120056	0.221794
21	2.55436e-05	30	0.0253658	0.102333
21	2.55436e-05	31	0.038726	0.0471472
21	2.55436e-05	32	0.0520861	0.0225029
21	2.55436e-05	33	0.0654463	0.00551273
21	2.55436e-05	34	0.0788065	0.00086797
21	2.55436e-05	35	0.0921666	0.00017358
21	2.55436e-05	36	0.105527	3.94432e-06
21	2.55436e-05	37	0.118887	3.96066e-06
21	2.55436e-05	38	0.132247	7.89276e-06
21	2.55436e-05	39	0.145607	0
21	2.55436e-05	40	0.158967	7.89532e-06
21	2.55436e-05	41	0.172328	3.94689e-06
21	2.55436e-05	42	0.185688	3.94432e-06
21	2.55436e-05	43	0.199048	0
21	2.55436e-05	44	0.212408	0
21	2.55436e-05	45	0.225768	0
21	2.55436e-05	46	0.239128	0
21	2.55436e-05	47	0.252489	0
21	2.55436e-05	48	0.265849	0
21	2.55436e-05	49	0.279209	0
22	2.67316e-05	0	-0.375439	0
22	2.67316e-05	1	-0.362079	0
22	2.67316e-05	2	-0.348719	0
22	2.67316e-05	3	-0.335359	0
22	2.67316e-05	4	-0.321999	0
22	2.67316e-05	5	-0.308638	0
22	2.67316e-05	6	-0.295278	0
22	2.67316e-05	7	-0.281918	0
22	2.67316e-05	8	-0.268558	0
22	2.67316e-05	9	-0.255198	0
22	2.67316e-05	10	-0.241838	0
22	2.67316e-05	11	-0.228477	0
22	2.67316e-05	12	-0.215117	0
22	2.67316e-05	13	-0.201757	0
22	2.67316e-05	14	-0.188397	0
22	2.67316e-05	15	-0.175037	4.94618e-06
22	2.67316e-05	16	-0.161677	0
22	2.67316e-05	17	-0.148316	0
22	2.67316e-05	18	-0.134956	4.86489e-06
22	2.67316e-05	19	-0.121596	4.88312e-06
22	2.67316e-05	20	-0.108236	4.90567e-06
22	2.67316e-05	21	-0.0948757	7.38706e-05
22	2.67316e-05	22	-0.0815155	0.000500649
22	2.67316e-05	23	-0.0681554	0.00496679
22	2.67316e-05	24	-0.0547952	0.0173443
22	2.67316e-05	25	-0.041435	0.0361632
22	2.67316e-05	26	-0.0280749	0.0718857
22	2.67316e-05	27	-0.0147147	0.199695
22	2.67316e-05	28	-0.00135454	0.276977
22	2.67316e-05	29	0.0120056	0.228934
22	2.67316e-05	30	0.0253658	0.096908
22	2.67316e-05	31	0.038726	0.0411261
22	2.67316e-05	32	0.0520861	0.0190311
22	2.67316e-05	33	0.0654463	0.00514355
22	2.67316e-05	34	0.0788065	0.00102069
22	2.67316e-05	35	0.0921666	0.000157026
22	2.67316e-05	36	0.105527	1.47182e-05
22	2.67316e-05	37	0.118887	9.81124e-06
22	2.67316e-05	38	0.132247	9.83236e-06
22	2.67316e-05	39	0.145607	4.90586e-06
22	2.67316e-05	40	0.158967	4.91674e-06
22	2.67316e-05	41	0.172328	4.91194e-06
22	2.67316e-05	42	0.185688	4.90554e-06
22	2.67316e-05	43	0.199048	0
22	2.67316e-05	44	0.212408	0
22	2.67316e-05	45	0.225768	0
22	2.67316e-05	46	0.239128	0
22	2.67316e-05	47	0.252489	0
22	2.67316e-05	48	0.265849	0
22	2.67316e-05	49	0.279209	0
23	2.79197e-05	0	-0.375439	0
23	2.79197e-05	1	-0.362079	0
23	2.79197e-05	2	-0.348719	0
23	2.79197e-05	3	-0.335359	0
23	2.79197e-05	4	-0.321999	0
23	2.79197e-05	5	-0.308638	0
23	2.79197e-05	6	-0.295278	0
23	2.79197e-05	7	-0.281918	0
23	2.79197e-05	8	-0.268558	0
23	2.79197e-05	9	-0.255198	0
23	2.79197e-05	10	-0.241838	0
23	2.79197e-05	11	-0.228477	6.25136e-06
23	2.79197e-05	12	-0.215117	0
23	2.79197e-05	13	-0.201757	0
23	2.79197e-05	14	-0.188397	0
23	2.79197e-05	15	-0.175037	0
23	2.79197e-05	16	-0.161677	0
23	2.79197e-05	17	-0.148316	0
23	2.79197e-05	18	-0.134956	0
23	2.79197e-05	19	-0.121596	0
23	2.79197e-05	20	-0.108236	1.85207e-05
23	2.79197e-05	21	-0.0948757	8.03648e-05
23	2.79197e-05	22	-0.0815155	0.000717487
23	2.79197e-05	23	-0.0681554	0.0047305
23	2.79197e-05	24	-0.0547952	0.0145539
23	2.79197e-05	25	-0.041435	0.0325833
23	2.79197e-05	26	-0.0280749	0.0699876
23	2.79197e-05	27	-0.0147147	0.198861
23	2.79197e-05	28	-0.00135454	0.294866
23	2.79197e-05	29	0.0120056	0.233839
23	2.79197e-05	30	0.0253658	0.0930037
23	2.79197e-05	31	0.038726	0.0342493
23	2.79197e-05	32	0.0520861	0.0150995
23	2.79197e-05	33	0.0654463	0.00590749
23	2.79197e-05	34	0.0788065	0.00126767
23	2.79197e-05	35	0.0921666	0.000148363
23	2.79197e-05	36	0.105527	3.7052e-05
23	2.79197e-05	37	0.118887	0
23	2.79197e-05	38	0.132247	1.85557e-05
23	2.79197e-05	39	0.145607	6.20176e-06
23	2.79197e-05	40	0.158967	1.2369e-05
23	2.79197e-05	41	0.172328	6.18563e-06
23	2.79197e-05	42	0.185688	0
23	2.79197e-05	43	0.199048	0
23	2.79197e-05	44	0.212408	0
23	2.79197e-05	45	0.225768	0
23	2.79197e-05	46	0.239128	0
23	2.79197e-05	47	0.252489	0
23	2.79197e-05	48	0.265849	0
23	2.79197e-05	49	0.279209	0
24	2.91078e-05	0	-0.375439	0
24	2.91078e-05	1	-0.362079	0
24	2.91078e-05	2	-0.348719	0
24	2.91078e-05	3	-0.335359	0
24	2.91078e-05	4	-0.321999	0
24	2.91078e-05	5	-0.308638	0
24	2.91078e-05	6	-0.295278	0
24	2.91078e-05	7	-0.281918	0
24	2.91078e-05	8	-0.268558	0
24	2.91078e-05	9	-0.255198	8.07732e-06
24	2.91078e-05	10	-0.241838	0
24	2.91078e-05	11	-0.228477	0
24	2.91078e-05	12	-0.215117	0
24	2.91078e-05	13	-0.201757	0
24	2.91078e-05	14	-0.188397	0
24	2.91078e-05	15	-0.175037	0
24	2.91078e-05	16	-0.161677	0
24	2.91078e-05	17	-0.148316	0
24	2.91078e-05	18	-0.134956	0
24	2.91078e-05	19	-0.121596	0
24	2.91078e-05	20	-0.108236	0
24	2.91078e-05	21	-0.0948757	0.000120695
24	2.91078e-05	22	-0.0815155	0.000812827
24	2.91078e-05	23	-0.0681554	0.00388582
24	2.91078e-05	24	-0.0547952	0.013213
24	2.91078e-05	25	-0.041435	0.0277624
24	2.91078e-05	26	-0.0280749	0.0696666
24	2.91078e-05	27	-0.0147147	0.199094
24	2.91078e-05	28	-0.00135454	0.304927
24	2.91078e-05	29	0.0120056	0.23875
24	2.91078e-05	30	0.0253658	0.0919704
24	2.91078e-05	31	0.038726	0.0288577
24	2.91078e-05	32	0.0520861	0.0122813
24	2.91078e-05	33	0.0654463	0.00630833
24	2.91078e-05	34	0.0788065	0.00194746
24	2.91078e-05	35	0.0921666	0.000289705
24	2.91078e-05	36	0.105527	4.01867e-05
24	2.91078e-05	37	0.118887	3.22109e-05
24	2.91078e-05	38	0.132247	8.04688e-06
24	2.91078e-05	39	0.145607	1.6029e-05
24	2.91078e-05	40	0.158967	8.04216e-06
24	2.91078e-05	41	0.172328	0
24	2.91078e-05	42	0.185688	0
24	2.91078e-05	43	0.199048	0
24	2.91078e-05	44	0.212408	0
24	2.91078e-05	45	0.225768	0
24	2.91078e-05	46	0.239128	0
24	2.91078e-05	47	0.252489	0
24	2.91078e-05	48	0.265849	0
24	2.91078e-05	49	0.279209	0
25	3.02959e-05	0	-0.375439	0
25	3.02959e-05	1	-0.362079	0
25	3.02959e-05	2	-0.348719	0
25	3.02959e-05	3	-0.335359	0
25	3.02959e-05	4	-0.321999	0
25	3.02959e-05	5	-0.308638	0
25	3.02959e-05	6	-0.295278	0
